"","coef_D1_1se.0.062","coef_D1_1se.0.0616967669044719","coef_D1_1se.11","coef_D1_cv.0.001","coef_D1_cv.0.000901466248906092","coef_D1_cv.190"
"1",-0.582634400093822,0.0616967669044719,11,-2.17258976914675,0.000901466248906092,190
"2",-0.582634400093771,0.0616967669044719,11,-2.17258976914672,0.000901466248906092,190
"3",-0.582634400093748,0.0616967669044719,11,-2.17258976914676,0.000901466248906092,190
"4",-0.58263440009392,0.0616967669044719,11,-2.17258976914692,0.000901466248906092,190
"5",-0.582634400094057,0.0616967669044719,11,-2.17258976914707,0.000901466248906092,190
"6",-0.582634400093877,0.0616967669044719,11,-2.1725897691471,0.000901466248906092,190
"7",-0.582634400094747,0.0616967669044719,11,-2.17258976914771,0.000901466248906092,190
"8",-0.582634400094513,0.0616967669044719,11,-2.17258976914772,0.000901466248906092,190
"9",-0.582634400094425,0.0616967669044719,11,-2.17258976914746,0.000901466248906092,190
"10",-0.582634400094242,0.0616967669044719,11,-2.17258976914746,0.000901466248906092,190
"11",-0.582634400094587,0.0616967669044719,11,-2.07922909708564,0.000901466248906092,190
"12",-0.582634400094304,0.0616967669044719,11,-1.78869144962894,0.000901466248906092,190
"13",-0.582634400094361,0.0616967669044719,11,-1.52658646272276,0.000901466248906092,190
"14",-0.582634400094232,0.0616967669044719,11,-1.52658646272271,0.000901466248906092,190
"15",-0.582634400094478,0.0616967669044719,11,-1.52658646272266,0.000901466248906092,190
"16",-0.582634400094146,0.0616967669044719,11,-1.52658646272266,0.000901466248906092,190
"17",-0.582634400094685,0.0616967669044719,11,-1.52658646272263,0.000901466248906092,190
"18",-0.582634400094228,0.0616967669044719,11,-1.52658646272262,0.000901466248906092,190
"19",-0.582634400094126,0.0616967669044719,11,-1.52658646272263,0.000901466248906092,190
"20",-0.582634400093942,0.0616967669044719,11,-1.52658646272254,0.000901466248906092,190
"21",-0.5826344000939,0.0616967669044719,11,-1.52658646272255,0.000901466248906092,190
"22",-0.582634400093863,0.0616967669044719,11,-1.52658646272256,0.000901466248906092,190
"23",-0.582634400093525,0.0616967669044719,11,-1.52658646272227,0.000901466248906092,190
"24",-0.582634400093512,0.0616967669044719,11,-1.52658646272215,0.000901466248906092,190
"25",-0.582634400093321,0.0616967669044719,11,-1.52658646272221,0.000901466248906092,190
"26",-0.582634400094,0.0616967669044719,11,-1.52658646272209,0.000901466248906092,190
"27",-0.582634400093846,0.0616967669044719,11,-1.52658646272216,0.000901466248906092,190
"28",-0.582634400093003,0.0616967669044719,11,-1.52658646272222,0.000901466248906092,190
"29",-0.582634400093844,0.0616967669044719,11,-1.52658646272239,0.000901466248906092,190
"30",-0.582634400094312,0.0616967669044719,11,-1.52658646272238,0.000901466248906092,190
"31",-0.582634400093639,0.0616967669044719,11,-1.52658646272224,0.000901466248906092,190
"32",-0.582634400092399,0.0616967669044719,11,-1.52658646272222,0.000901466248906092,190
"33",-0.582634400093273,0.0616967669044719,11,-1.52658646272259,0.000901466248906092,190
"34",-0.58263440009297,0.0616967669044719,11,-1.52658646272243,0.000901466248906092,190
"35",-0.582634400094156,0.0616967669044719,11,-1.52658646272245,0.000901466248906092,190
"36",-0.582634400093935,0.0616967669044719,11,-1.52658646272243,0.000901466248906092,190
"37",-0.582634400093775,0.0616967669044719,11,-1.42909666041594,0.000901466248906092,190
"38",-0.582634400093521,0.0616967669044719,11,-1.03868803284832,0.000901466248906092,190
"39",-0.582634400094295,0.0616967669044719,11,-1.03868803284845,0.000901466248906092,190
"40",-0.582634400093894,0.0616967669044719,11,-1.03868803284847,0.000901466248906092,190
"41",-0.582634400093463,0.0616967669044719,11,-1.03868803284851,0.000901466248906092,190
"42",-0.582634400093618,0.0616967669044719,11,-1.03868803284867,0.000901466248906092,190
"43",-0.582634400094586,0.0616967669044719,11,-1.0386880328486,0.000901466248906092,190
"44",-0.582634400094488,0.0616967669044719,11,-1.03868803284839,0.000901466248906092,190
"45",-0.58263440009593,0.0616967669044719,11,-1.03868803284871,0.000901466248906092,190
"46",-0.582634400095862,0.0616967669044719,11,-1.03868803284959,0.000901466248906092,190
"47",-0.582634400096092,0.0616967669044719,11,-1.03868803284938,0.000901466248906092,190
"48",-0.582634400094251,0.0616967669044719,11,-1.0386880328491,0.000901466248906092,190
"49",-0.582634400094643,0.0616967669044719,11,-1.03868803284929,0.000901466248906092,190
"50",-0.582634400093672,0.0616967669044719,11,-1.03868803284937,0.000901466248906092,190
"51",-0.582634400092309,0.0616967669044719,11,-1.03868803284911,0.000901466248906092,190
"52",-0.582634400095153,0.0616967669044719,11,-1.03868803284933,0.000901466248906092,190
"53",-0.582634400095106,0.0616967669044719,11,-1.03868803284935,0.000901466248906092,190
"54",-0.582634400095599,0.0616967669044719,11,-1.03868803284936,0.000901466248906092,190
"55",-0.582634400093777,0.0616967669044719,11,-1.03868803284936,0.000901466248906092,190
"56",-0.582634400093555,0.0616967669044719,11,-1.03868803284948,0.000901466248906092,190
"57",-0.582634400095012,0.0616967669044719,11,-1.03868803284944,0.000901466248906092,190
"58",-0.582634400095737,0.0616967669044719,11,-1.03868803284946,0.000901466248906092,190
"59",-0.582634400092589,0.0616967669044719,11,-1.03868803284934,0.000901466248906092,190
"60",-0.582634400095784,0.0616967669044719,11,-1.03868803284953,0.000901466248906092,190
"61",-0.582634400094019,0.0616967669044719,11,-1.03868803284947,0.000901466248906092,190
"62",-0.582634400095641,0.0616967669044719,11,-1.03868803284924,0.000901466248906092,190
"63",-0.582634400094066,0.0616967669044719,11,-1.03868803284919,0.000901466248906092,190
"64",-0.582634400094472,0.0616967669044719,11,-1.03868803284922,0.000901466248906092,190
"65",-0.582634400096155,0.0616967669044719,11,-1.03868803284917,0.000901466248906092,190
"66",-0.582634400094832,0.0616967669044719,11,-1.03868803284935,0.000901466248906092,190
"67",-0.582634400095082,0.0616967669044719,11,-1.03868803284955,0.000901466248906092,190
"68",-0.582634400094688,0.0616967669044719,11,-0.880961094574317,0.000901466248906092,190
"69",-0.58263440009465,0.0616967669044719,11,-0.681577513633989,0.000901466248906092,190
"70",-0.582634400095871,0.0616967669044719,11,-0.493535130662917,0.000901466248906092,190
"71",-0.582634400094026,0.0616967669044719,11,-0.318355320870518,0.000901466248906092,190
"72",-0.582634400095636,0.0616967669044719,11,-0.155550952722458,0.000901466248906092,190
"73",-0.582634400094366,0.0616967669044719,11,0.00040842129737363,0.000901466248906092,190
"74",-0.582634400093689,0.0616967669044719,11,0.0651605399236732,0.000901466248906092,190
"75",-0.582634400095961,0.0616967669044719,11,0.065160539923591,0.000901466248906092,190
"76",-0.582634400095515,0.0616967669044719,11,0.0651605399237383,0.000901466248906092,190
"77",-0.582634400093834,0.0616967669044719,11,0.0651605399237428,0.000901466248906092,190
"78",-0.582634400093515,0.0616967669044719,11,0.0651605399237203,0.000901466248906092,190
"79",-0.582634400093844,0.0616967669044719,11,0.0651605399237393,0.000901466248906092,190
